semester_id,student_id,sem,sem_earned,sem_points,semester_attempted,sem_gpa,program_grade_date
3002,,2018-1,3,6,3,1.33,
3003,,2018-2,3,10.5,3,1.75,
3004,,2019-1,3,9,3,3,
3005,,2018-2,3,0,3,1.75,
3006,,2019-2,3,3,3,1,
3007,,2008-2,3,0,3,3.08,
3008,,2008-2,0,0,3,3.08,
3009,,2008-2,3,10.5,3,3.08,
3010,,2009-1,3,7.5,3,2.47,
3011,,2009-2,3,10.5,3,3.17,
3012,,2009-1,2,5,2,2.47,
3013,,2009-1,3,4.5,3,2.47,
3014,,2010-1,3,7.5,3,3.04,
3015,,2009-2,3,9,3,3.17,
3016,,2010-2,3,6,3,3.2,
3017,,2010-2,12,42,12,3.2,
3018,,2010-1,3,10.5,3,3.04,
3019,,2009-1,1,2,1,2.47,
3020,,2010-1,3,9,3,3.04,
3021,,2010-1,3,11.25,3,3.04,
3022,,2014-1,3,11.25,3,2.85,
3023,,2014-3,3,10.5,3,3.5,
3024,,2015-2,12,45,12,3.7,
3025,,2014-2,3,7.5,3,2.9,
3026,,2014-1,3,6,3,2.85,
3027,,2015-1,3,10.5,3,3.31,
3028,,2014-1,3,7.5,3,2.85,
3029,,2014-1,3,10.5,3,2.85,
3030,,2014-2,3,10.5,3,2.9,
3031,,2015-1,3,11.25,3,3.31,
3032,,2015-1,3,9,3,3.31,
3033,,2015-2,3,10.5,3,3.7,
3034,,2008-1,0,0,3,,
3035,,2007-2,0,0,3,3.2,
3036,,2007-2,3,10.5,3,3.2,
3037,,2007-2,3,9,3,3.2,
3038,,2007-2,1,3.5,1,3.2,
3039,,2008-1,0,0,0,,
3040,,2013-2,3,7.5,3,2.5,
3041,,2012-2,3,9,3,3.38,
3042,,2012-2,3,11.25,3,3.38,
3043,,2015-1,3,6,3,2.5,
3044,,2015-2,12,48,12,4,
3045,,2015-1,3,7.5,3,2.5,
3046,,2015-1,3,10.5,3,2.5,
3047,,2011-2,3,7.5,3,2.5,
3048,,2015-1,3,9,3,2.5,
3049,,2010-1,3,9,3,2.75,
3050,,2011-2,3,11.25,3,3.1,
3051,,2011-2,3,7.5,3,3.1,
3052,,2011-3,3,9,3,3,
3053,,2012-1,3,7.5,3,3.05,
3054,,2012-1,3,11.25,3,3.05,
3055,,2011-1,3,9,3,2.75,
3056,,2011-2,3,9,3,3.1,
3057,,2012-1,3,9,3,3.05,
3058,,2012-1,3,10.5,3,3.05,
3059,,2011-1,3,11.25,3,2.75,
3060,,2011-1,3,6,3,2.75,
3061,,2012-2,12,48,12,4,
3062,,2010-1,3,6,3,2.75,
3063,,2011-1,3,4.5,3,2.75,
3064,,2011-1,3,9,3,3.5,
3065,,2011-1,3,12,3,3.5,
3066,,2010-2,3,9,3,3.58,
3067,,2011-1,3,11.25,3,3.7,
3068,,2011-2,3,11.25,3,3.38,
3069,,2011-1,3,12,3,3.7,
3070,,2011-2,3,9,3,3.38,
3071,,2011-1,3,9,3,3.7,
3072,,2014-1,3,11.25,3,3.75,
3073,,2015-1,3,10.5,3,3.75,
3074,,2013-2,3,11.25,3,3.75,
3075,,2015-1,3,12,3,3.75,
3076,,2010-1,3,10.5,3,3.54,
3077,,2010-1,3,11.25,3,3.54,
3078,,2010-2,3,11.25,3,3.71,
3079,,2010-2,3,12,3,3.71,
3080,,2011-1,3,10.5,3,3.7,
3081,,2010-1,3,9,3,3.54,
3082,,2010-2,3,10.5,3,3.71,
3083,,2010-1,1,2.5,1,2.5,
3084,,2010-2,3,9,3,3.17,
3085,,2010-2,3,10.5,3,3.17,
3086,,2011-1,3,9,3,2.9,
3087,,2014-1,12,42,12,3.5,
3088,,2010-1,3,9,3,2.5,
3089,,2013-1,3,6,3,2.75,
3090,,2013-1,3,9,3,2.75,
3091,,2010-1,3,7.5,3,2.5,
3092,,2010-1,3,6,3,2.5,
3093,,2010-2,3,3,3,3.17,
3094,,2012-2,3,9,3,2.5,
3095,,2013-1,3,7.5,3,2.75,
3096,,2013-2,3,6,3,2.5,
3097,,2012-1,3,7.5,3,2.4,
3098,,2012-1,3,6,3,2.4,
3099,,2013-2,3,9,3,2.5,
3100,,2011-1,3,10.5,3,2.9,
3101,,2012-1,3,9,3,2.4,
3102,,2012-2,3,6,3,2.5,
3103,,2013-2,0,0,3,2.5,
3104,,2011-1,3,6,3,2.9,
3105,,2013-1,3,10.5,3,2.75,
3106,,2010-1,3,6,3,3.25,
3107,,2010-1,3,11.25,3,3.25,
3108,,2010-2,3,11.25,3,3.35,
3109,,2011-1,3,10.5,3,3.53,
3110,,2010-2,3,9,3,3.35,
3111,,2011-2,3,10.5,3,3.7,
3112,,2011-1,3,11.25,3,3.53,
3113,,2011-2,12,45,12,3.7,
3114,,2010-2,3,7.5,3,3.35,
3115,,2013-2,3,6,3,2.67,
3116,,2013-2,3,4.5,3,2.67,
3117,,2013-2,3,10.5,3,2.67,
3118,,2013-3,3,12,3,3.85,
3119,,2013-2,3,12,3,2.67,
3120,,2013-3,3,11.25,3,3.85,
3121,,2009-2,3,9,3,3.72,
3122,,2009-2,3,11.25,3,3.72,
3123,,2009-2,3,10.5,3,3.72,
3124,,2009-2,1,4,1,3.72,
3125,,2009-2,3,12,3,3.72,
3126,,2012-1,0,0,3,,
3127,,2014-2,3,10.5,3,3,
3128,,2014-2,3,7.5,3,3,
3129,,2014-2,0,0,3,3,
3130,,2012-1,0,0,1,,
3131,,2014-1,3,3,3,1,
3132,,2009-2,3,7.5,3,2.79,
3133,,2009-2,3,6,3,2.79,
3134,,2010-1,3,4.5,3,2.6,
3135,,2010-1,3,9,3,2.6,
3136,,2010-2,3,12,3,2.9,
3137,,2010-2,3,9,3,2.9,
3138,,2011-1,3,10.5,3,3.04,
3139,,2011-1,3,11.25,3,3.04,
3140,,2010-1,3,7.5,3,2.6,
3141,,2010-2,3,7.5,3,2.9,
3142,,2011-1,3,7.5,3,3.04,
3143,,2011-2,12,48,12,3.7,
3144,,2010-1,3,6,3,2.6,
3145,,2011-1,3,9,3,3.04,
3146,,2009-2,3,11.25,3,2.79,
3147,,2009-2,3,10.5,3,2.79,
3148,,2010-2,3,6,3,2.9,
3149,,2011-2,3,7.5,3,3.7,
3150,,2013-1,3,9,3,2.8,
3151,,2013-1,3,4.5,3,2.8,
3152,,2012-2,3,10.5,3,2.95,
3153,,2012-2,3,9,3,2.95,
3154,,2013-1,3,10.5,3,2.8,
3155,,2013-1,3,6,3,2.8,
3156,,2012-1,3,7.5,3,2.67,
3157,,2012-2,3,6,3,2.95,
3158,,2012-2,3,7.5,3,2.95,
3159,,2012-1,3,10.5,3,2.67,
3160,,2012-2,3,11.25,3,2.95,
3161,,2013-1,3,7.5,3,2.8,
3162,,2013-2,12,42,12,3.5,
3163,,2013-3,0,0,0,0,
3164,,2011-2,3,12,3,3.55,
3165,,2011-1,3,11.25,3,3.58,
3166,,2011-2,3,9,3,3.55,
3167,,2012-1,3,11.25,3,3.71,
3168,,2012-1,3,10.5,3,3.71,
3169,,2011-2,3,10.5,3,3.55,
3170,,2011-2,3,11.25,3,3.55,
3171,,2011-1,3,9,3,3.58,
3172,,2011-1,3,10.5,3,3.58,
3173,,2012-1,3,12,3,3.71,
3174,,2011-2,3,11.25,3,3.3,
3175,,2012-1,3,10.5,3,3.5,
3176,,2012-1,3,9,3,3.5,
3177,,2011-2,3,9,3,3.3,
3178,,2011-2,3,10.5,3,3.3,
3179,,2012-1,3,11.25,3,3.5,
3180,,2011-2,3,7.5,3,3.3,
3181,,2011-1,3,7.5,3,2.63,
3182,,2011-1,3,9,3,2.63,
3183,,2012-2,12,48,12,3.5,
3184,,2011-1,3,6,3,2.63,
3185,,2011-2,3,6,3,2.8,
3186,,2011-1,1,3,1,2.63,
3187,,2011-2,3,9,3,2.8,
3188,,2011-2,3,3,3,2.8,
3189,,2012-2,3,7.5,3,3.5,
3190,,2011-2,3,7.5,3,2.8,
3191,,2011-1,3,10.5,3,2.63,
3192,,2011-2,3,10.5,3,2.8,
3193,,2011-1,3,6,3,2.85,
3194,,2011-1,3,11.25,3,2.85,
3195,,2011-2,3,7.5,3,2.33,
3196,,2012-3,3,10.5,3,3.5,
3197,,2011-2,3,4.5,3,2.33,
3198,,2011-1,3,9,3,2.85,
3199,,2011-1,3,7.5,3,2.85,
3200,,2011-2,3,3,3,2.33,
3201,,2011-2,3,6,3,2.33,
3202,,2012-2,12,42,12,3.25,
3203,,2012-2,3,6,3,3.25,
3204,,2012-2,3,10.5,3,3.25,
3205,,2009-1,3,11.25,3,1.41,
3206,,2009-1,3,0,3,1.41,
3207,,2009-1,3,7.5,3,1.41,
3208,,2009-1,3,6,3,1.41,
3209,,2009-1,3,9,3,1.41,
3210,,2009-1,2,7,2,3.39,
3211,,2009-1,3,10.5,3,3.39,
3212,,2009-2,3,10.5,3,3,
3213,,2011-1,3,9,3,3.35,
3214,,2011-2,3,11.25,3,3.88,
3215,,2012-1,3,11.25,3,3.56,
3216,,2009-2,3,6,3,3,
3217,,2011-2,3,12,3,3.88,
3218,,2009-1,1,3,1,3.39,
3219,,2009-1,3,7.5,3,3.39,
3220,,2009-1,3,11.25,3,3.39,
3221,,2009-2,3,7.5,3,3,
3222,,2011-1,3,11.25,3,3.35,
3223,,2011-1,3,10.5,3,3.35,
3224,,2012-1,3,9,3,3.56,
3225,,2012-1,3,10.5,3,3.56,
3226,,2012-1,3,12,3,3.56,
3227,,2009-1,3,9,3,2.88,
3228,,2009-2,3,6,3,2.77,
3229,,2010-1,3,0,3,2.83,
3230,,2011-1,3,10.5,3,2.92,
3231,,2012-2,3,6,3,3.4,
3232,,2011-2,3,6,3,2.3,
3233,,2011-2,3,10.5,3,2.3,
3234,,2012-1,3,6,3,2.88,
3235,,2009-1,3,7.5,3,2.88,
3236,,2010-2,3,9,3,3,
3237,,2012-1,3,9,3,2.88,
3238,,2012-1,3,10.5,3,2.88,
3239,,2012-2,12,45,12,3.4,
3240,,2009-1,3,10.5,3,2.88,
3241,,2009-2,1,3,1,2.77,
3242,,2009-2,0,0,3,2.77,
3243,,2010-1,3,3,3,2.83,
3244,,2010-1,3,4.5,3,2.83,
3245,,2013-1,3,9,3,3,
3246,,2011-2,3,4.5,3,2.3,
3247,,2012-1,0,0,3,2.88,
3248,,2009-2,3,10.5,3,2.77,
3249,,2009-2,3,9,3,2.77,
3250,,2009-2,3,7.5,3,2.77,
3251,,2011-1,3,7.5,3,2.92,
3252,,2011-1,3,12,3,2.92,
3253,,2011-1,3,6,3,2.92,
3254,,2009-2,3,11.25,3,3.37,
3255,,2010-1,3,10.5,3,3.33,
3256,,2010-1,3,4.5,3,3.33,
3257,,2010-2,3,11.25,3,3.95,
3258,,2010-1,3,11.25,3,3.33,
3259,,2010-1,3,7.5,3,3.33,
3260,,2009-2,3,10.5,3,3.37,
3261,,2010-1,3,9,3,3.33,
3262,,2009-2,1,4,1,3.37,
3263,,2009-2,3,7.5,3,3.37,
3264,,2009-2,3,9,3,3.37,
3265,,2010-2,12,48,12,3.95,
3266,,2011-1,3,7.5,3,2.75,
3267,,2015-2,3,10.5,3,3.5,
3268,,2016-1,3,12,3,3.79,
3269,,2016-1,3,11.25,3,3.79,
3270,,2016-2,3,9,3,3.79,
3271,,2015-3,3,12,3,4,
3272,,2016-1,3,10.5,3,3.79,
3273,,2016-2,3,11.25,3,3.79,
3274,,2016-2,12,48,12,3.79,
3275,,2015-2,3,9,3,3.5,
3276,,2015-2,3,12,3,3.5,
3277,,2017-1,3,11.25,3,3.83,
3278,,2017-1,3,12,3,3.83,
3279,,2017-2,3,10.5,3,2.75,
3280,,2018-1,3,10.5,3,2.9,
3281,,2018-1,3,6,3,2.9,
3282,,2018-2,0,0,3,,
3283,,2020-1,3,11.25,3,3.75,
3284,,2017-1,3,6,3,3,
3285,,2017-1,3,12,3,3,
3286,,2017-1,3,9,3,3,
3287,,2017-2,0,0,3,2.75,
3288,,2018-1,3,7.5,3,2.9,
3289,,2019-2,3,11.25,3,3.75,
3290,,2017-2,3,6,3,2.75,
3291,,2017-2,3,9,3,2.75,
3292,,2018-1,3,9,3,2.9,
3293,,2020-2,3,9,3,3,
3294,,2017-1,3,10.5,3,3,
3295,,2017-1,3,7.5,3,3,
3296,,2017-2,3,7.5,3,2.75,
3297,,2009-1,3,0,3,2.3,
3298,,2015-1,3,0,3,,
3299,,2017-2,3,9,3,3,
3300,,2010-1,0,0,3,2.25,
3301,,2010-2,3,7.5,3,2,
3302,,2016-1,3,9,3,3,
3303,,2019-2,3,9,3,3,
3304,,2020-2,12,48,12,4,
3305,,2020-3,3,12,3,4,
3306,,2021-1,3,9,3,3,
3307,,2009-1,3,10.5,3,2.3,
3308,,2010-2,3,4.5,3,2,
3309,,2018-1,3,10.5,3,3.5,
3310,,2016-1,3,0,3,3,
3311,,2019-1,3,7.5,3,3,
3312,,2020-1,3,9,3,3,
3313,,2017-1,3,10.5,3,3.5,
3314,,2017-1,3,4.5,3,3.5,
3315,,2019-1,3,10.5,3,3,
3316,,2013-2,3,11.25,3,3.3,
3317,,2013-2,3,9,3,3.3,
3318,,2013-2,3,10.5,3,3.3,
3319,,2013-1,3,10.5,3,3.46,
3320,,2013-1,3,9,3,3.46,
3321,,2013-1,3,11.25,3,3.46,
3322,,2014-1,3,12,3,3.45,
3323,,2014-1,3,10.5,3,3.45,
3324,,2014-2,12,45,12,3.75,
3325,,2013-2,3,7.5,3,3.3,
3326,,2014-1,3,7.5,3,3.45,
3327,,2014-1,3,11.25,3,3.45,
3328,,2018-1,3,9,3,3,
3329,,2019-1,3,10.5,3,2.67,
3330,,2018-1,3,10.5,3,3,
3331,,2018-1,3,7.5,3,3,
3332,,2021-1,3,9,3,3.5,
3333,,2019-1,3,6,3,2.67,
3334,,2019-2,3,12,3,2.33,
3335,,2019-2,3,9,3,2.33,
3336,,2021-1,0,0,3,3.5,
3337,,2021-1,3,10.5,3,3.5,
3338,,2019-1,3,7.5,3,2.67,
3339,,2019-2,3,0,3,2.33,
3340,,2021-1,3,12,3,3.5,
3341,,2011-2,3,3,3,3.25,
3342,,2012-2,3,11.25,3,3.46,
3343,,2011-2,3,11.25,3,3.25,
3344,,2012-1,3,9,3,3.46,
3345,,2012-2,12,42,12,3.46,
3346,,2012-1,3,10.5,3,3.46,
3347,,2012-1,3,12,3,3.46,
3348,,2011-1,3,7.5,3,3.38,
3349,,2011-1,3,11.25,3,3.38,
3350,,2012-1,3,11.25,3,3.46,
3351,,2012-2,3,9,3,3.46,
3352,,2011-2,3,7.5,3,3.25,
3353,,2009-1,,,3,0,
3354,,2014-1,3,6,3,2.8,
3355,,2014-1,3,10.5,3,2.8,
3356,,2014-2,3,10.5,3,2.92,
3357,,2015-1,3,6,3,3,
3358,,2014-2,3,6,3,2.92,
3359,,2014-2,3,7.5,3,2.92,
3360,,2014-2,3,9,3,2.92,
3361,,2014-1,3,7.5,3,2.8,
3362,,2014-1,3,4.5,3,2.8,
3363,,2011-2,3,11.25,3,3.5,
3364,,2012-2,12,48,12,3.83,
3365,,2012-2,3,10.5,3,3.83,
3366,,2011-2,3,7.5,3,3.5,
3367,,2011-3,3,12,3,4,
3368,,2009-1,2,7,2,3.06,
3369,,2009-2,3,4.5,3,2.83,
3370,,2011-1,0,0,3,,
3371,,2009-1,1,3.75,1,3.06,
3372,,2009-1,0,0,3,3.06,
3373,,2009-2,3,10.5,3,2.83,
3374,,2010-1,3,4.5,3,2.5,
3375,,2010-1,3,3,3,2.5,
3376,,2013-1,3,9,3,3.6,
3377,,2012-1,3,9,3,3.33,
3378,,2013-1,0,0,3,3.6,
3379,,2013-2,3,9,3,3.5,
3380,,2012-1,3,10.5,3,3.33,
3381,,2013-1,3,12,3,3.6,
3382,,2012-1,3,12,3,3.33,
3383,,2013-1,3,11.25,3,3.6,
3384,,2013-1,3,10.5,3,3.6,
3385,,2013-2,3,11.25,3,3.5,
3386,,2014-1,3,10.5,3,3.5,
3387,,2009-1,3,11.25,3,3.07,
3388,,2009-3,3,11.25,3,3.42,
3389,,2009-3,3,9,3,3.42,
3390,,2009-2,1,3.5,1,3.06,
3391,,2009-2,3,10.5,3,3.06,
3392,,2009-2,3,11.25,3,3.06,
3393,,2009-2,3,7.5,3,3.06,
3394,,2009-3,3,10.5,3,3.42,
3395,,2010-2,3,11.25,3,3.55,
3396,,2010-2,12,42,12,3.55,
3397,,2009-1,3,12,3,3.07,
3398,,2009-1,3,6,3,3.07,
3399,,2009-1,3,9,3,3.07,
3400,,2010-1,3,11.25,3,2.75,
3401,,2010-1,3,7.5,3,2.75,
3402,,2009-2,3,9,3,3.06,
3403,,2018-1,3,7.5,3,1.75,
3404,,2018-1,3,3,3,1.75,
3405,,2009-1,3,9,3,3.46,
3406,,2009-1,3,12,3,3.46,
3407,,2011-3,3,4.5,3,1.5,
3408,,2009-2,3,9,3,3.2,
3409,,2010-1,3,6,3,2.4,
3410,,2009-2,3,7.5,3,3.2,
3411,,2011-1,3,7.5,3,2.54,
3412,,2009-2,3,11.25,3,3.2,
3413,,2011-1,3,6,3,2.54,
3414,,2009-1,3,11.25,3,3.46,
3415,,2009-1,3,7.5,3,3.46,
3416,,2009-2,1,4,1,3.2,
3417,,2009-2,3,10.5,3,3.2,
3418,,2010-1,3,9,3,2.4,
3419,,2011-1,3,11.25,3,2.54,
3420,,2010-1,3,3,3,2.4,
3421,,2011-1,3,0,3,2.54,
3422,,2011-1,3,9,3,2.54,
3423,,2011-2,12,42,12,3.3,
3424,,2015-2,0,0,3,3.38,
3425,,2019-1,3,9,3,3.5,
3426,,2015-2,3,9,3,3.38,
3427,,2018-1,3,6,3,2,
3428,,2017-1,3,9,3,3.17,
3429,,2020-2,3,7.5,3,2.5,
3430,,2015-2,3,11.25,3,3.38,
3431,,2017-1,3,10.5,3,3.17,
3432,,2017-1,3,4.5,3,3.17,
3433,,2018-1,3,4.5,3,2,
3434,,2019-1,3,12,3,3.5,
3435,,2009-2,3,0,3,1.7,
3436,,2009-2,3,6,3,1.7,
3437,,2009-2,3,7.5,3,1.7,
3438,,2010-1,3,10.5,3,3.29,
3439,,2010-1,3,6,3,3.29,
3440,,2010-1,3,9,3,3.29,
3441,,2010-1,3,12,3,3.29,
3442,,2010-1,3,11.25,3,3.29,
3443,,2014-1,3,6,3,2.75,
3444,,2013-1,3,7.5,3,2.5,
3445,,2013-1,3,10.5,3,2.5,
3446,,2013-1,3,4.5,3,2.5,
3447,,2012-1,3,4.5,3,2.4,
3448,,2012-1,3,10.5,3,2.4,
3449,,2012-3,3,6,3,2,
3450,,2014-1,3,10.5,3,2.75,
3451,,2012-2,3,10.5,3,3.8,
3452,,2012-2,3,11.25,3,3.8,
3453,,2013-1,3,11.25,3,3.71,
3454,,2012-1,3,10.5,3,3.63,
3455,,2012-2,3,12,3,3.8,
3456,,2012-1,3,11.25,3,3.63,
3457,,2013-2,12,45,12,3.75,
3458,,2013-1,3,12,3,3.71,
3459,,2013-1,3,10.5,3,3.71,
3460,,2012-1,3,11.25,3,3.38,
3461,,2012-1,3,10.5,3,3.38,
3462,,2012-2,3,10.5,3,3.63,
3463,,2013-1,3,9,3,3.5,
3464,,2013-2,12,45,12,3.6,
3465,,2012-2,3,4.5,3,3.63,
3466,,2013-1,3,11.25,3,3.5,
3467,,2012-1,3,7.5,3,3.38,
3468,,2012-1,3,9,3,3.38,
3469,,2012-2,3,11.25,3,3.63,
3470,,2013-2,3,9,3,3.6,
3471,,2010-2,3,6,3,2.89,
3472,,2010-2,3,9,3,2.89,
3473,,2010-2,3,7.5,3,2.89,
3474,,2011-1,3,10.5,3,3.6,
3475,,2011-1,3,12,3,3.6,
3476,,2010-2,3,10.5,3,2.89,
3477,,2011-2,3,10.5,3,3.08,
3478,,2010-2,1,4,1,2.89,
3479,,2011-1,3,0,3,3.6,
3480,,2012-1,3,0,3,2.58,
3481,,2012-1,3,4.5,3,2.58,
3482,,2012-1,3,11.25,3,2.58,
3483,,2011-1,3,11.25,3,3.6,
3484,,2011-2,3,11.25,3,3.08,
3485,,2011-3,0,0,3,,
3486,,2012-1,3,10.5,3,2.58,
3487,,2011-1,3,9,3,3.6,
3488,,2011-2,3,6,3,3.08,
3489,,2012-1,3,9,3,2.58,
3490,,2011-2,3,11.25,3,3.58,
3491,,2011-2,3,9,3,3.58,
3492,,2011-2,3,12,3,3.58,
3493,,2014-1,3,11.25,3,3.6,
3494,,2013-1,3,11.25,3,3.21,
3495,,2013-2,3,11.25,3,3.25,
3496,,2013-2,3,10.5,3,3.25,
3497,,2014-1,3,10.5,3,3.6,
3498,,2014-2,12,48,12,4,
3499,,2013-1,3,7.5,3,3.21,
3500,,2013-1,3,9,3,3.21,
3501,,2013-2,3,9,3,3.25,
3502,,2014-1,3,12,3,3.6,
3503,,2013-1,3,10.5,3,3.21,
3504,,2014-1,3,9,3,3.6,
3505,,2011-3,0,0,3,3.42,
3506,,2011-3,3,11.25,3,3.42,
3507,,2011-3,3,10.5,3,3.42,
3508,,2009-1,,,3,,
3509,,2011-3,3,9,3,3.42,
3510,,2010-2,3,10.5,3,3.67,
3511,,2010-2,3,11.25,3,3.67,
3512,,2011-1,3,11.25,3,3.49,
3513,,2011-1,3,9,3,3.49,
3514,,2011-1,3,12,3,3.49,
3515,,2011-2,3,6,3,3.1,
3516,,2011-2,3,10.5,3,3.1,
3517,,2011-1,1,4,1,3.49,
3518,,2011-2,3,12,3,3.1,
3519,,2012-1,3,7.5,3,2.83,
3520,,2013-2,3,6,3,3.6,
3521,,2011-1,3,6,3,3.49,
3522,,2013-1,3,10.5,3,3,
3523,,2013-1,3,7.5,3,3,
3524,,2013-2,12,48,12,3.6,
3525,,2012-1,3,3,3,2.83,
3526,,2012-2,0,0,3,,
3527,,2011-1,3,6,3,2.38,
3528,,2011-3,3,9,3,3.33,
3529,,2011-1,3,10.5,3,2.38,
3530,,2012-2,3,7.5,3,2.75,
3531,,2011-3,3,10.5,3,3.33,
3532,,2013-1,1,3.75,1,3.19,
3533,,2013-2,3,7.5,3,3.5,
3534,,2013-1,3,9,3,3.19,
3535,,2013-2,12,45,12,3.5,
3536,,2011-1,3,4.5,3,2.38,
3537,,2012-2,3,11.25,3,2.75,
3538,,2012-2,3,6,3,2.75,
3539,,2013-1,3,3,3,3.19,
3540,,2012-2,3,6,3,2.79,
3541,,2011-2,3,3,3,2.83,
3542,,2012-1,3,9,3,2.95,
3543,,2012-2,3,9,3,2.79,
3544,,2012-2,3,10.5,3,2.79,
3545,,2013-1,3,0,3,3.21,
3546,,2011-1,3,9,3,2.38,
3547,,2013-2,12,42,12,3.25,
3548,,2011-1,3,7.5,3,2.38,
3549,,2011-2,0,0,3,2.83,
3550,,2012-1,3,11.25,3,2.95,
3551,,2012-2,3,7.5,3,2.79,
3552,,2011-2,3,4.5,3,2.83,
3553,,2012-1,3,4.5,3,2.95,
3554,,2012-1,3,6,3,2.95,
3555,,2013-2,3,6,3,3.25,
3556,,2011-1,0,0,3,2.38,
3557,,2012-2,3,11.25,3,2.79,
3558,,2013-1,1,3.75,1,3.21,
3559,,2011-1,3,10.5,3,2.86,
3560,,2011-1,3,6,3,2.86,
3561,,2011-2,3,10.5,3,2.6,
3562,,2012-1,3,9,3,2.92,
3563,,2011-1,3,9,3,2.86,
3564,,2011-2,3,9,3,2.6,
3565,,2012-1,3,11.25,3,2.92,
3566,,2012-1,3,6,3,2.92,
3567,,2012-1,3,7.5,3,2.92,
3568,,2011-2,3,6,3,2.6,
3569,,2011-1,1,4,1,2.86,
3570,,2011-1,3,7.5,3,2.86,
3571,,2011-1,3,11.25,3,2.86,
3572,,2011-2,3,7.5,3,2.6,
3573,,2014-1,3,6,3,2.5,
3574,,2015-2,3,6,3,3.29,
3575,,2015-2,3,9,3,3.29,
3576,,2015-2,12,45,12,3.29,
3577,,2014-1,3,7.5,3,2.5,
3578,,2014-1,3,12,3,2.5,
3579,,2014-2,3,9,3,2.5,
3580,,2014-2,3,6,3,2.5,
3581,,2014-2,3,4.5,3,2.5,
3582,,2015-1,3,11.25,3,3.38,
3583,,2015-1,3,7.5,3,3.38,
3584,,2015-1,3,10.5,3,3.38,
3585,,2015-1,3,3,3,3.38,
3586,,2011-2,0,0,3,1.25,
3587,,2011-2,3,7.5,3,1.25,
3588,,2011-2,3,0,3,1.25,
3589,,2013-1,3,10.5,3,0.7,
3590,,2013-1,0,0,3,0.7,
3591,,2013-1,3,0,3,0.7,
3592,,2012-2,3,6,3,2.22,
3593,,2013-1,3,6,3,2.56,
3594,,2012-2,1,4,1,2.22,
3595,,2012-2,3,7.5,3,2.22,
3596,,2012-2,3,4.5,3,2.22,
3597,,2013-1,0,0,3,2.56,
3598,,2013-1,3,4.5,3,2.56,
3599,,2012-1,0,0,3,3.56,
3600,,2013-1,3,9,3,2.56,
3601,,2013-1,3,11.25,3,2.56,
3602,,2014-1,3,7.5,3,3.33,
3603,,2014-1,3,11.25,3,3.33,
3604,,2014-1,3,10.5,3,3.33,
3605,,2014-2,3,11.25,3,3.71,
3606,,2014-2,3,12,3,3.71,
3607,,2014-2,3,10.5,3,3.71,
3608,,2014-1,3,9,3,3.33,
3609,,2018-1,3,7.5,3,2.6,
3610,,2018-2,3,6,3,3.4,
3611,,2016-3,3,10.5,3,3.25,
3612,,2017-1,3,7.5,3,2.57,
3613,,2018-1,3,9,3,2.6,
3614,,2017-1,3,6,3,2.57,
3615,,2017-2,3,6,3,2.33,
3616,,2017-2,3,3,3,2.33,
3617,,2018-3,3,11.25,3,3.75,
3618,,2016-3,3,9,3,3.25,
3619,,2017-1,3,9,3,2.57,
3620,,2017-2,3,10.5,3,2.33,
3621,,2018-1,3,6,3,2.6,
3622,,2018-2,12,45,12,3.4,
3623,,2017-1,3,12,3,2.57,
3624,,2017-2,3,4.5,3,2.33,
3625,,2018-1,3,0,3,2.6,
3626,,2015-1,3,10.5,3,3.7,
3627,,2015-2,3,12,3,3.88,
3628,,2014-2,3,11.25,3,3.65,
3629,,2014-2,3,10.5,3,3.65,
3630,,2015-2,3,11.25,3,3.88,
3631,,2015-1,3,11.25,3,3.7,
3632,,2014-2,1,4,1,3.65,
3633,,2015-2,0,0,3,3.88,
3634,,2013-1,3,10.5,3,3.58,
3635,,2013-2,3,7.5,3,3.35,
3636,,2013-2,3,10.5,3,3.35,
3637,,2014-1,3,11.25,3,3.69,
3638,,2015-1,3,10.5,3,3.5,
3639,,2013-1,3,11.25,3,3.58,
3640,,2014-1,3,12,3,3.69,
3641,,2014-1,3,10.5,3,3.69,
3642,,2013-2,3,12,3,3.35,
3643,,2013-2,3,9,3,3.35,
3644,,2013-2,3,11.25,3,3.35,
3645,,2016-1,3,9,3,2.96,
3646,,2017-1,3,12,3,3.75,
3647,,2015-2,3,10.5,3,3.13,
3648,,2016-1,3,6,3,2.96,
3649,,2016-2,3,7.5,3,3.3,
3650,,2015-2,3,7.5,3,3.13,
3651,,2015-2,3,9,3,3.13,
3652,,2016-1,3,10.5,3,2.96,
3653,,2016-2,12,42,12,3.3,
3654,,2016-1,3,11.25,3,2.96,
3655,,2016-1,3,7.5,3,2.96,
3656,,2017-1,3,10.5,3,3.75,
3657,,2013-2,3,7.5,3,2.63,
3658,,2014-1,3,4.5,3,3,
3659,,2014-1,3,7.5,3,3,
3660,,2013-2,3,10.5,3,2.63,
3661,,2014-1,3,9,3,3,
3662,,2016-1,3,11.25,3,3.88,
3663,,2013-2,3,6,3,2.63,
3664,,2012-1,3,3,3,2.88,
3665,,2016-1,3,12,3,3.88,
3666,,2014-1,3,10.5,3,3,
3667,,2013-2,3,9,3,2.92,
3668,,2012-3,3,12,3,4,
3669,,2013-2,3,7.5,3,2.92,
3670,,2013-2,3,6,3,2.92,
3671,,2013-2,3,10.5,3,2.92,
3672,,2014-1,3,6,3,3,
